order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_time_minutes,rating,subtotal,delivery_fee,discount,total_amount
1662,188,42,2025-12-28 05:38:00,Cancelled,Credit Card,,,1531,40,75,1496
1663,107,47,2025-03-11 18:53:00,Delivered,Debit Card,63,2,262,30,0,292
1664,193,41,2025-02-05 17:22:00,Delivered,Debit Card,52,4,492,30,75,447
1665,197,51,2025-08-30 22:16:00,Delivered,UPI,40,,1664,30,50,1644
1666,59,38,2025-02-02 14:00:00,Delivered,Credit Card,28,1,909,30,75,864
1667,141,37,2025-07-17 22:56:00,Delivered,Debit Card,53,4,1122,40,75,1087
1668,65,59,2025-05-28 21:40:00,Rejected,Credit Card,,,1050,30,50,1030
1669,16,47,2025-12-29 05:07:00,Delivered,Credit Card,44,4,494,35,20,509
1670,40,24,2025-03-13 10:47:00,Delivered,Credit Card,35,1,138,25,0,163
1671,279,2,2025-02-07 06:46:00,Delivered,Cash,53,4,1292,35,30,1297
1672,37,33,2025-03-18 20:19:00,Delivered,Cash,25,1,287,30,0,317
1673,235,22,2025-07-22 11:27:00,Cancelled,Credit Card,,,985,25,20,990
1674,66,38,2025-04-22 02:36:00,Delivered,Debit Card,65,,1801,25,20,1806
1675,225,34,2025-05-15 02:19:00,Delivered,UPI,31,,1900,30,0,1930
1676,107,47,2025-05-28 21:16:00,Delivered,Cash,48,5,524,35,75,484
1677,124,9,2025-02-03 08:59:00,Delivered,Cash,64,,900,35,0,935
1678,298,9,2025-03-18 11:05:00,Delivered,Cash,51,5,1334,20,0,1354
1679,8,54,2025-06-14 09:15:00,Delivered,Cash,45,2,1407,20,0,1427
1680,52,30,2025-12-23 17:30:00,Rejected,UPI,,,1321,20,0,1341
1681,118,34,2025-09-04 17:26:00,Delivered,UPI,18,5,428,20,30,418
1682,208,57,2025-09-26 10:27:00,Delivered,Debit Card,47,,2417,25,0,2442
1683,37,33,2025-05-15 05:45:00,Delivered,UPI,43,2,287,40,20,307
1684,172,55,2025-12-23 00:43:00,Delivered,Credit Card,28,1,483,20,20,483
1685,210,19,2025-01-19 03:20:00,Delivered,Debit Card,65,2,730,35,0,765
1686,106,47,2025-03-07 04:54:00,Delivered,UPI,20,,262,25,0,287
1687,191,36,2025-03-13 20:01:00,Delivered,UPI,22,2,915,20,0,935
1688,117,30,2025-03-31 11:11:00,Delivered,UPI,31,5,1995,30,0,2025
1689,111,8,2025-04-06 16:25:00,Delivered,Debit Card,57,1,807,40,20,827
1690,220,9,2025-05-18 05:47:00,Delivered,Debit Card,33,4,2202,40,50,2192
1691,185,4,2025-11-15 15:53:00,Delivered,Cash,23,2,834,20,0,854
1692,250,59,2025-03-22 11:50:00,Delivered,UPI,57,,1432,30,0,1462
1693,128,59,2025-10-25 22:23:00,Delivered,Cash,35,,1098,30,0,1128
1694,288,56,2025-12-24 22:44:00,Cancelled,Credit Card,,,1062,35,20,1077
1695,78,35,2025-02-22 10:30:00,Delivered,Cash,59,4,946,30,0,976
1696,147,43,2025-10-08 10:32:00,Delivered,Credit Card,60,4,1287,40,0,1327
1697,152,60,2025-08-29 18:40:00,Delivered,UPI,44,2,266,40,50,256
1698,101,53,2025-08-25 02:01:00,Delivered,Cash,31,4,1455,25,75,1405
1699,3,15,2025-05-21 17:39:00,Delivered,Cash,53,,990,30,30,990
1700,107,47,2025-03-09 03:18:00,Delivered,Credit Card,55,,1280,30,75,1235
1701,74,49,2025-11-21 05:24:00,Delivered,Debit Card,40,,954,20,20,954
1702,72,56,2025-10-29 20:57:00,Delivered,Credit Card,43,,1201,35,50,1186
1703,197,30,2025-05-30 18:29:00,Delivered,Cash,46,,1011,40,0,1051
1704,112,8,2025-04-23 19:07:00,Delivered,Cash,24,5,386,25,30,381
1705,140,24,2025-02-11 06:14:00,Delivered,Debit Card,31,4,919,30,0,949
1706,289,47,2025-02-15 23:03:00,Cancelled,Cash,,,756,40,0,796
1707,54,34,2025-01-06 09:37:00,Delivered,UPI,19,3,348,40,30,358
1708,214,36,2025-03-02 12:58:00,Delivered,UPI,65,,282,25,0,307
1709,103,47,2025-09-14 23:59:00,Delivered,Debit Card,27,,247,20,20,247
1710,32,42,2025-10-17 21:06:00,Delivered,UPI,31,,1224,20,75,1169
1711,45,40,2025-03-01 06:56:00,Delivered,UPI,55,1,862,20,0,882
1712,267,48,2025-12-02 02:18:00,Delivered,Credit Card,52,3,1703,40,0,1743
1713,224,34,2025-09-19 11:31:00,Delivered,Cash,30,2,1044,35,0,1079
1714,57,59,2025-03-04 18:18:00,Delivered,Credit Card,25,1,525,30,0,555
1715,170,3,2025-07-30 19:42:00,Delivered,Credit Card,42,5,1301,25,75,1251
1716,255,12,2025-02-08 00:08:00,Delivered,Debit Card,49,,426,40,30,436
1717,142,47,2025-08-07 12:38:00,Delivered,Credit Card,21,1,1280,35,0,1315
1718,188,28,2025-09-16 09:56:00,Delivered,Credit Card,46,1,801,30,20,811
1719,188,10,2025-05-13 12:55:00,Delivered,UPI,60,3,763,40,50,753
1720,216,20,2025-05-14 01:50:00,Delivered,Cash,24,,972,40,30,982
1721,31,57,2025-05-20 03:31:00,Delivered,Credit Card,18,2,484,30,75,439
1722,83,20,2025-04-28 04:35:00,Delivered,Credit Card,53,1,942,25,0,967
1723,153,14,2025-01-01 08:05:00,Delivered,Debit Card,46,1,154,20,0,174
1724,178,58,2025-01-16 10:12:00,Delivered,Cash,27,5,760,30,0,790
1725,185,34,2025-10-12 01:38:00,Delivered,Credit Card,19,5,348,30,0,378
1726,148,51,2025-12-31 10:15:00,Delivered,Debit Card,26,,532,35,30,537
1727,210,51,2025-08-21 09:46:00,Cancelled,Credit Card,,,433,40,50,423
1728,285,49,2025-04-25 00:24:00,Delivered,Debit Card,49,,636,40,30,646
1729,60,7,2025-02-19 07:52:00,Delivered,Cash,34,,384,40,0,424
1730,164,22,2025-10-10 10:22:00,Cancelled,Debit Card,,,984,20,75,929
1731,215,60,2025-08-09 18:40:00,Delivered,Debit Card,40,,1045,20,20,1045
1732,170,34,2025-08-24 07:14:00,Delivered,Debit Card,41,1,856,25,20,861
1733,213,24,2025-04-25 13:42:00,Delivered,Debit Card,55,,276,25,50,251
1734,11,48,2025-05-24 06:30:00,Delivered,Credit Card,58,4,1422,25,0,1447
1735,5,47,2025-12-12 05:15:00,Delivered,Debit Card,29,5,524,20,20,524
1736,65,55,2025-02-26 23:21:00,Delivered,Cash,56,5,1857,20,20,1857
1737,90,40,2025-10-16 12:00:00,Delivered,Credit Card,41,2,579,25,30,574
1738,174,49,2025-05-30 11:11:00,Cancelled,UPI,,,725,30,0,755
1739,72,56,2025-08-11 12:11:00,Cancelled,UPI,,,1330,25,30,1325
1740,72,20,2025-01-14 09:05:00,Delivered,Credit Card,25,2,972,40,0,1012
1741,244,3,2025-07-22 07:08:00,Delivered,UPI,31,2,1034,40,75,999
1742,184,3,2025-04-05 04:02:00,Delivered,UPI,24,2,801,25,20,806
1743,250,24,2025-11-06 01:00:00,Delivered,UPI,29,3,643,30,20,653
1744,144,40,2025-02-02 16:47:00,Delivered,Debit Card,18,,193,30,75,148
1745,177,53,2025-04-22 04:47:00,Delivered,Cash,59,4,970,35,0,1005
1746,226,47,2025-05-06 14:00:00,Delivered,UPI,57,3,262,35,20,277
1747,220,36,2025-12-31 13:21:00,Delivered,Credit Card,60,4,141,40,0,181
1748,284,16,2025-12-25 20:20:00,Delivered,UPI,44,5,496,25,0,521
1749,59,38,2025-09-02 20:35:00,Delivered,Cash,19,4,909,25,0,934
1750,249,16,2025-10-04 11:37:00,Delivered,Credit Card,42,,1499,20,0,1519
1751,147,18,2025-11-07 09:12:00,Delivered,UPI,65,3,209,20,0,229
1752,74,12,2025-08-12 11:38:00,Delivered,Cash,42,2,1364,40,0,1404
1753,255,36,2025-06-25 18:04:00,Cancelled,Debit Card,,,141,20,0,161
1754,141,2,2025-07-18 11:10:00,Delivered,Cash,36,4,492,25,20,497
1755,94,55,2025-06-11 11:14:00,Rejected,Credit Card,,,1560,40,20,1580
1756,211,12,2025-09-28 14:32:00,Delivered,Cash,28,5,862,35,50,847
1757,71,41,2025-01-03 13:37:00,Delivered,Cash,38,3,552,20,75,497
1758,216,20,2025-08-18 13:45:00,Delivered,Credit Card,65,1,1428,25,0,1453
1759,68,60,2025-02-26 09:27:00,Delivered,Debit Card,18,2,1311,20,0,1331
1760,177,34,2025-10-18 14:54:00,Delivered,Debit Card,25,,776,25,50,751
1761,272,26,2025-02-17 09:28:00,Delivered,Credit Card,33,2,518,20,50,488
1762,203,19,2025-07-24 23:28:00,Delivered,Credit Card,44,2,808,25,75,758
1763,78,11,2025-01-26 23:43:00,Delivered,Debit Card,26,3,304,35,75,264
1764,232,53,2025-10-23 12:01:00,Cancelled,Credit Card,,,1663,35,0,1698
1765,172,55,2025-11-07 09:57:00,Delivered,Credit Card,19,3,780,25,0,805
1766,190,51,2025-02-17 18:59:00,Delivered,UPI,59,,433,30,0,463
1767,201,47,2025-09-01 11:50:00,Cancelled,UPI,,,786,40,30,796
1768,19,32,2025-05-11 20:04:00,Delivered,UPI,35,3,1094,25,75,1044
1769,170,4,2025-09-25 20:41:00,Delivered,Credit Card,48,3,614,20,0,634
1770,207,50,2025-06-12 12:18:00,Delivered,Cash,46,1,516,35,75,476
1771,53,36,2025-11-07 16:44:00,Delivered,Credit Card,48,4,282,40,20,302
1772,218,50,2025-08-05 03:05:00,Delivered,Cash,42,5,516,35,0,551
1773,244,3,2025-06-14 00:21:00,Rejected,Credit Card,,,1835,40,0,1875
1774,179,19,2025-06-17 14:45:00,Delivered,Debit Card,33,2,730,25,20,735
1775,205,7,2025-02-18 14:57:00,Delivered,Cash,39,1,1438,35,30,1443
1776,107,47,2025-04-14 00:09:00,Delivered,Debit Card,31,4,494,35,30,499
1777,287,29,2025-05-11 10:04:00,Delivered,UPI,28,5,682,20,75,627
1778,279,37,2025-04-08 00:34:00,Cancelled,Cash,,,1026,35,75,986
1779,115,27,2025-03-27 15:50:00,Delivered,Cash,65,,1029,30,0,1059
1780,164,4,2025-12-21 23:30:00,Delivered,Cash,30,5,364,20,0,384
1781,38,47,2025-03-14 22:54:00,Delivered,Credit Card,36,4,524,35,75,484
1782,229,19,2025-02-18 19:53:00,Cancelled,Cash,,,443,35,0,478
1783,223,28,2025-07-24 12:49:00,Delivered,Debit Card,20,4,586,30,0,616
1784,9,56,2025-07-07 04:10:00,Cancelled,Debit Card,,,804,30,0,834
1785,235,46,2025-04-13 22:11:00,Delivered,UPI,55,3,614,20,0,634
1786,146,40,2025-12-10 07:26:00,Delivered,UPI,39,5,386,20,50,356
1787,50,10,2025-02-05 12:45:00,Delivered,Credit Card,44,5,666,30,30,666
1788,293,26,2025-12-09 08:54:00,Delivered,Debit Card,56,5,578,30,30,578
1789,257,31,2025-07-03 15:57:00,Delivered,Credit Card,24,4,1397,40,20,1417
1790,199,47,2025-12-14 07:51:00,Delivered,Credit Card,23,,1018,25,75,968
1791,266,18,2025-06-08 12:34:00,Delivered,Credit Card,64,2,1844,25,0,1869
1792,280,38,2025-12-07 01:05:00,Delivered,Cash,19,5,892,25,75,842
1793,74,37,2025-02-28 12:41:00,Delivered,UPI,59,2,520,25,20,525
1794,103,47,2025-02-15 01:03:00,Delivered,UPI,51,,786,35,30,791
1795,59,10,2025-06-08 17:02:00,Delivered,Credit Card,39,3,645,40,75,610
1796,93,54,2025-12-16 01:39:00,Delivered,UPI,34,4,1537,35,0,1572
1797,274,58,2025-01-13 16:50:00,Delivered,Credit Card,26,4,702,30,75,657
1798,235,53,2025-05-12 14:54:00,Delivered,Debit Card,63,1,1455,40,0,1495
1799,126,1,2025-11-10 13:31:00,Cancelled,Cash,,,1140,20,50,1110
1800,158,47,2025-12-08 13:38:00,Delivered,Cash,64,,524,35,20,539
1801,246,6,2025-09-18 15:30:00,Delivered,Credit Card,60,2,2172,30,0,2202
1802,45,57,2025-07-23 20:10:00,Delivered,Cash,29,2,2418,40,0,2458
1803,292,29,2025-08-18 20:25:00,Delivered,Cash,38,5,616,40,30,626
1804,124,13,2025-10-17 17:06:00,Delivered,Debit Card,57,4,1004,40,75,969
1805,254,43,2025-06-01 00:35:00,Delivered,Debit Card,65,3,408,30,0,438
1806,226,47,2025-07-18 10:30:00,Delivered,Credit Card,54,2,1033,40,20,1053
1807,42,47,2025-06-07 16:27:00,Delivered,Debit Card,20,5,494,40,50,484
1808,93,52,2025-08-17 17:53:00,Cancelled,Debit Card,,,735,25,30,730
1809,101,3,2025-03-05 03:46:00,Delivered,Debit Card,58,5,1301,40,75,1266
1810,12,47,2025-12-05 20:38:00,Delivered,Credit Card,28,2,1527,20,20,1527
1811,87,47,2025-01-07 15:40:00,Delivered,Credit Card,34,,1280,40,20,1300
1812,187,9,2025-08-29 23:40:00,Delivered,UPI,62,,1468,40,0,1508
1813,209,53,2025-09-11 08:03:00,Delivered,Cash,31,3,1386,20,0,1406
1814,195,58,2025-08-08 17:34:00,Delivered,Cash,40,,702,25,75,652
1815,152,50,2025-04-28 21:59:00,Delivered,Cash,58,4,1538,40,0,1578
1816,124,7,2025-01-16 21:51:00,Delivered,Debit Card,51,5,1438,40,30,1448
1817,112,30,2025-11-29 08:19:00,Delivered,Cash,56,5,337,30,0,367
1818,31,33,2025-01-17 19:11:00,Delivered,Cash,47,1,458,30,0,488
1819,101,46,2025-01-24 22:29:00,Delivered,Cash,27,,1890,20,0,1910
1820,288,14,2025-02-02 13:08:00,Delivered,Debit Card,25,2,308,20,50,278
1821,95,47,2025-06-09 06:21:00,Delivered,UPI,26,,1265,30,0,1295
1822,41,15,2025-02-27 04:15:00,Delivered,UPI,35,,912,25,20,917
1823,136,18,2025-10-10 13:53:00,Delivered,Credit Card,60,1,1844,40,50,1834
1824,180,22,2025-05-30 10:05:00,Delivered,Cash,20,,282,20,0,302
1825,245,35,2025-06-26 11:20:00,Delivered,Credit Card,62,1,1514,20,20,1514
1826,234,23,2025-05-07 14:16:00,Delivered,Credit Card,23,4,1720,20,0,1740
1827,218,11,2025-09-21 08:33:00,Delivered,Cash,43,5,462,25,0,487
1828,221,26,2025-01-11 07:59:00,Delivered,Debit Card,22,4,518,20,50,488
1829,169,30,2025-11-12 18:34:00,Delivered,Credit Card,61,4,829,30,75,784
1830,118,46,2025-10-12 16:02:00,Delivered,Debit Card,23,2,614,40,75,579
1831,125,47,2025-06-02 11:02:00,Delivered,Credit Card,53,2,524,25,20,529
1832,186,51,2025-07-09 14:24:00,Delivered,UPI,25,3,798,30,0,828
1833,44,47,2025-11-28 09:15:00,Delivered,Debit Card,32,,786,25,50,761
1834,300,37,2025-09-05 03:43:00,Delivered,Debit Card,19,5,780,25,20,785
1835,174,6,2025-08-20 06:54:00,Delivered,UPI,45,5,528,40,20,548
1836,118,46,2025-03-21 05:06:00,Delivered,Credit Card,43,1,1583,35,75,1543
1837,248,16,2025-01-14 11:08:00,Delivered,Cash,49,3,1003,30,0,1033
1838,163,11,2025-01-06 05:00:00,Delivered,Cash,65,,462,40,0,502
1839,110,55,2025-11-23 11:56:00,Delivered,Debit Card,50,4,891,20,0,911
1840,5,47,2025-05-20 13:43:00,Delivered,Debit Card,37,5,524,40,30,534
1841,50,10,2025-02-08 07:53:00,Delivered,Credit Card,46,1,763,35,0,798
1842,52,27,2025-06-08 05:09:00,Delivered,Credit Card,52,2,1315,25,50,1290
1843,40,59,2025-09-25 03:46:00,Delivered,Cash,32,1,1575,35,0,1610
1844,195,54,2025-01-07 14:47:00,Delivered,Debit Card,59,4,534,20,0,554
1845,67,16,2025-05-12 22:45:00,Delivered,UPI,48,,1510,40,0,1550
1846,15,53,2025-12-10 17:53:00,Delivered,UPI,29,1,1109,40,0,1149
1847,156,8,2025-05-13 11:26:00,Delivered,Credit Card,57,3,924,35,0,959
1848,121,40,2025-08-17 23:43:00,Delivered,Cash,27,,862,20,0,882
1849,206,43,2025-08-14 17:14:00,Cancelled,Debit Card,,,994,25,30,989
1850,269,42,2025-05-27 01:10:00,Delivered,Credit Card,61,3,1224,35,0,1259
1851,254,43,2025-04-15 23:13:00,Delivered,UPI,22,,1423,20,0,1443
1852,96,32,2025-09-19 07:07:00,Delivered,Cash,31,,824,35,0,859
1853,194,46,2025-10-17 12:37:00,Delivered,Cash,19,5,307,30,30,307
1854,113,40,2025-12-16 19:58:00,Delivered,Cash,64,1,1872,20,50,1842
1855,86,47,2025-01-30 12:21:00,Delivered,Debit Card,22,3,741,25,30,736
1856,49,1,2025-10-06 14:10:00,Delivered,Credit Card,35,5,129,40,0,169
1857,229,30,2025-10-26 12:41:00,Delivered,Cash,39,5,2487,35,30,2492
1858,30,55,2025-03-24 04:06:00,Delivered,UPI,35,4,2340,20,30,2330
1859,274,58,2025-02-22 00:27:00,Delivered,Credit Card,58,,994,25,75,944
1860,49,5,2025-11-02 14:23:00,Delivered,Cash,29,,2393,40,20,2413
1861,112,19,2025-10-15 16:04:00,Delivered,Credit Card,51,,1329,25,50,1304
1862,25,1,2025-04-17 20:52:00,Delivered,UPI,45,,631,25,75,581
1863,100,34,2025-03-03 07:04:00,Delivered,Debit Card,35,1,1980,25,30,1975
1864,183,25,2025-07-10 16:49:00,Delivered,Credit Card,39,2,604,30,50,584
1865,112,27,2025-11-20 04:09:00,Cancelled,Debit Card,,,648,20,75,593
1866,95,47,2025-10-13 02:40:00,Delivered,Debit Card,49,,786,25,50,761
1867,97,34,2025-01-20 03:44:00,Delivered,Credit Card,54,3,2328,30,0,2358
1868,120,17,2025-06-10 12:13:00,Delivered,Credit Card,18,,1042,40,20,1062
1869,157,28,2025-10-24 17:29:00,Delivered,Debit Card,64,5,586,35,50,571
1870,97,22,2025-11-30 02:26:00,Delivered,UPI,22,,281,35,20,296
1871,15,34,2025-12-21 04:07:00,Delivered,Credit Card,63,1,428,25,50,403
1872,88,12,2025-02-18 22:39:00,Delivered,Credit Card,21,2,720,30,0,750
1873,8,15,2025-10-06 03:41:00,Delivered,Debit Card,35,5,1863,30,0,1893
1874,189,24,2025-12-24 19:19:00,Delivered,Debit Card,62,,414,40,20,434
1875,34,41,2025-08-02 08:00:00,Delivered,Debit Card,24,3,184,35,0,219
1876,164,22,2025-11-22 04:19:00,Delivered,UPI,61,1,281,20,0,301
1877,103,47,2025-07-16 10:39:00,Delivered,Credit Card,20,2,494,35,20,509
1878,299,53,2025-08-05 19:11:00,Delivered,Debit Card,32,4,485,20,50,455
1879,278,23,2025-11-08 21:01:00,Delivered,Credit Card,37,2,2257,25,30,2252
1880,97,22,2025-07-29 06:12:00,Delivered,Credit Card,33,4,1125,30,50,1105
1881,20,27,2025-08-11 11:51:00,Delivered,Debit Card,33,,972,25,30,967
1882,169,8,2025-01-11 14:17:00,Delivered,UPI,54,,807,30,20,817
1883,5,47,2025-10-19 13:51:00,Cancelled,Cash,,,1280,20,75,1225
1884,241,39,2025-06-18 01:16:00,Delivered,Credit Card,18,5,2736,35,0,2771
1885,141,12,2025-11-09 20:25:00,Delivered,Cash,45,5,1364,20,20,1364
1886,12,47,2025-10-27 01:05:00,Delivered,Cash,23,2,1018,35,75,978
1887,184,34,2025-08-10 23:20:00,Delivered,Debit Card,22,5,1552,30,0,1582
1888,289,47,2025-04-15 09:44:00,Delivered,Debit Card,57,,1018,20,50,988
1889,172,59,2025-07-29 22:36:00,Delivered,Credit Card,49,1,191,40,20,211
1890,37,40,2025-12-26 17:37:00,Delivered,Debit Card,46,1,431,25,30,426
1891,166,59,2025-08-08 23:11:00,Delivered,Debit Card,50,,191,40,50,181
1892,148,27,2025-05-06 23:26:00,Delivered,UPI,60,3,1353,20,75,1298
1893,41,21,2025-08-13 17:36:00,Delivered,Debit Card,23,,540,40,75,505
1894,189,26,2025-12-29 15:29:00,Delivered,Cash,48,2,548,25,50,523
1895,217,5,2025-05-10 09:43:00,Delivered,Debit Card,43,5,2025,20,50,1995
1896,78,29,2025-04-24 11:28:00,Delivered,UPI,48,1,1364,30,75,1319
1897,183,42,2025-08-25 13:11:00,Delivered,Credit Card,42,4,1836,40,30,1846
1898,251,42,2025-05-16 15:49:00,Delivered,Debit Card,61,2,1529,25,20,1534
1899,236,12,2025-01-15 07:30:00,Delivered,Cash,53,1,1004,35,0,1039
1900,42,47,2025-11-02 14:22:00,Delivered,UPI,22,4,262,40,30,272
1901,30,24,2025-11-26 22:02:00,Delivered,Debit Card,65,4,1929,25,0,1954
1902,149,53,2025-05-15 10:15:00,Delivered,Debit Card,59,3,485,25,75,435
1903,67,39,2025-08-09 01:40:00,Delivered,UPI,20,1,382,25,75,332
1904,158,47,2025-08-04 02:05:00,Delivered,Cash,38,,786,30,30,786
1905,111,30,2025-08-18 08:25:00,Delivered,Debit Card,64,4,2150,20,0,2170
1906,237,59,2025-07-24 21:41:00,Delivered,Cash,53,,573,25,0,598
1907,207,41,2025-11-04 18:23:00,Delivered,UPI,35,2,552,25,30,547
1908,96,40,2025-08-05 09:54:00,Delivered,Debit Card,48,5,1055,20,0,1075
1909,35,9,2025-02-15 17:24:00,Delivered,Debit Card,49,2,868,35,50,853
1910,257,33,2025-03-27 08:29:00,Delivered,Debit Card,26,3,1319,25,50,1294
1911,116,46,2025-09-04 20:14:00,Delivered,UPI,52,,1260,30,0,1290
1912,105,16,2025-04-15 11:04:00,Delivered,Credit Card,18,5,2006,40,75,1971
1913,41,28,2025-04-18 19:59:00,Delivered,Debit Card,58,1,1524,20,75,1469
1914,296,52,2025-06-05 22:56:00,Delivered,UPI,28,,749,35,20,764
1915,177,46,2025-04-02 06:34:00,Delivered,UPI,55,5,921,20,0,941
1916,273,15,2025-05-13 12:12:00,Delivered,Credit Card,37,,1368,35,50,1353
1917,124,2,2025-10-28 23:59:00,Delivered,UPI,50,4,492,20,0,512
1918,206,17,2025-04-11 07:05:00,Delivered,Debit Card,41,1,300,20,0,320
1919,31,32,2025-06-01 00:28:00,Delivered,UPI,60,1,1392,30,20,1402
1920,209,53,2025-12-29 13:15:00,Delivered,Debit Card,38,,2079,20,0,2099
1921,209,46,2025-11-03 08:21:00,Delivered,Cash,37,5,614,20,50,584
1922,196,36,2025-12-20 19:05:00,Delivered,Credit Card,28,2,1476,25,20,1481
1923,258,20,2025-03-19 21:05:00,Delivered,Cash,40,,1914,35,0,1949
1924,16,47,2025-11-20 08:31:00,Delivered,UPI,65,3,786,30,20,796
1925,67,20,2025-10-10 20:29:00,Delivered,Credit Card,28,1,1762,25,0,1787
1926,98,45,2025-08-26 03:09:00,Delivered,UPI,36,1,2007,35,0,2042
1927,195,10,2025-05-28 17:01:00,Delivered,Credit Card,34,3,1096,40,0,1136
1928,22,47,2025-05-12 02:40:00,Delivered,Debit Card,45,3,262,35,0,297
1929,182,47,2025-03-10 07:32:00,Delivered,Cash,64,,509,35,50,494
1930,27,34,2025-11-28 04:56:00,Cancelled,UPI,,,1044,25,30,1039
1931,196,2,2025-05-24 15:53:00,Delivered,Cash,23,,1200,20,0,1220
1932,169,1,2025-05-12 16:37:00,Delivered,Debit Card,64,2,1140,20,0,1160
1933,236,49,2025-01-25 11:14:00,Delivered,Credit Card,53,3,814,25,50,789
1934,29,46,2025-06-19 23:14:00,Delivered,Cash,49,5,1260,25,30,1255
1935,86,47,2025-12-06 21:34:00,Delivered,Credit Card,51,,786,25,0,811
1936,126,8,2025-04-18 01:27:00,Cancelled,Debit Card,,,924,35,30,929
1937,10,54,2025-07-24 08:20:00,Delivered,Credit Card,48,,1472,20,0,1492
1938,183,58,2025-04-13 02:30:00,Delivered,Debit Card,61,,1462,35,0,1497
1939,45,57,2025-02-02 22:40:00,Delivered,Cash,61,,966,30,75,921
1940,62,57,2025-03-02 19:39:00,Delivered,Debit Card,39,5,1451,35,0,1486
1941,58,60,2025-07-26 14:33:00,Delivered,Credit Card,64,1,912,40,75,877
1942,95,47,2025-02-26 12:50:00,Delivered,UPI,23,,771,25,0,796
1943,269,25,2025-10-05 23:13:00,Delivered,Credit Card,48,5,1038,20,0,1058
1944,260,10,2025-05-21 00:50:00,Delivered,Debit Card,53,3,645,25,0,670
1945,270,38,2025-07-24 23:31:00,Delivered,Debit Card,38,4,446,40,0,486
1946,202,2,2025-11-11 13:31:00,Delivered,Cash,58,4,1200,30,50,1180
1947,106,47,2025-12-23 09:39:00,Delivered,UPI,56,5,1527,25,75,1477
1948,257,33,2025-01-22 05:05:00,Delivered,Debit Card,38,,287,35,20,302
1949,175,51,2025-06-13 17:08:00,Delivered,Credit Card,42,3,532,35,50,517
1950,263,47,2025-05-28 23:25:00,Delivered,UPI,48,,786,40,0,826
1951,234,42,2025-07-11 11:04:00,Delivered,Debit Card,37,3,305,20,20,305
1952,142,47,2025-09-24 21:48:00,Delivered,Debit Card,60,3,1018,30,30,1018
1953,19,40,2025-01-10 11:20:00,Delivered,Debit Card,59,,431,35,30,436
1954,242,37,2025-02-22 10:55:00,Delivered,Credit Card,27,,1464,25,0,1489
1955,58,41,2025-04-18 11:37:00,Delivered,UPI,21,1,462,30,20,472
1956,233,4,2025-05-28 19:16:00,Delivered,UPI,60,5,652,35,30,657
1957,173,34,2025-05-11 03:14:00,Delivered,Cash,37,5,1472,30,0,1502
1958,122,7,2025-10-02 11:23:00,Delivered,UPI,61,,1044,40,0,1084
1959,210,19,2025-01-23 04:50:00,Cancelled,Debit Card,,,730,25,0,755
1960,110,55,2025-08-16 00:19:00,Delivered,UPI,34,5,1857,40,20,1877
1961,126,8,2025-03-05 17:22:00,Delivered,Debit Card,20,2,1193,20,0,1213
1962,237,24,2025-04-08 19:52:00,Delivered,UPI,22,5,138,35,50,123
1963,19,39,2025-08-24 18:50:00,Delivered,UPI,49,5,1060,20,20,1060
1964,80,47,2025-07-06 18:51:00,Delivered,Cash,46,2,771,30,50,751
1965,183,52,2025-11-01 13:02:00,Delivered,Cash,26,5,189,25,0,214
1966,177,3,2025-04-10 19:00:00,Delivered,Credit Card,21,3,801,30,30,801
1967,117,19,2025-07-27 21:59:00,Delivered,Cash,63,,2059,40,0,2099
1968,101,53,2025-12-08 00:42:00,Delivered,Cash,61,,1663,35,75,1623
1969,13,52,2025-03-31 10:11:00,Cancelled,Cash,,,567,30,50,547
1970,35,7,2025-09-17 16:24:00,Delivered,UPI,23,,394,20,0,414
1971,86,47,2025-03-23 12:05:00,Cancelled,Cash,,,741,30,20,751
1972,164,34,2025-05-16 20:40:00,Delivered,Debit Card,62,3,776,40,0,816
1973,273,58,2025-12-23 10:05:00,Delivered,Cash,30,1,1082,40,0,1122
1974,111,19,2025-08-08 16:19:00,Delivered,Debit Card,49,,808,20,0,828
1975,268,29,2025-04-12 07:20:00,Delivered,UPI,24,4,748,20,0,768
1976,1,52,2025-09-04 12:58:00,Delivered,Cash,20,,567,35,20,582
1977,56,26,2025-08-27 12:09:00,Delivered,Debit Card,18,4,259,20,20,259
1978,76,2,2025-05-25 17:33:00,Delivered,Cash,53,3,1476,25,0,1501
1979,116,53,2025-03-24 12:54:00,Delivered,Debit Card,43,4,2079,20,20,2079
1980,19,33,2025-12-17 07:38:00,Delivered,Cash,34,,1374,20,0,1394
1981,153,20,2025-06-22 21:07:00,Delivered,Cash,61,5,1458,40,0,1498
1982,97,34,2025-10-06 04:37:00,Delivered,UPI,47,1,1472,35,50,1457
1983,71,41,2025-03-29 12:50:00,Delivered,Credit Card,25,1,646,25,75,596
1984,119,29,2025-07-08 17:14:00,Delivered,Debit Card,30,5,748,30,20,758
1985,123,13,2025-02-13 15:19:00,Delivered,Debit Card,42,3,249,20,0,269
1986,25,51,2025-02-15 04:58:00,Delivered,Credit Card,23,3,1664,35,0,1699
1987,253,34,2025-02-11 15:44:00,Delivered,UPI,40,4,428,25,0,453
1988,196,2,2025-06-18 02:25:00,Delivered,Credit Card,58,5,1784,40,0,1824
